0,0.0,0.0,-0.36199095022624433,-0.11764705882352941,-0.6199095022624435,-0.46153846153846156,-0.7692307692307693,-0.7737556561085973,-0.918552036199095,-0.9592760180995475,-0.5610859728506787,-0.7149321266968326,-0.6244343891402715,-0.9819004524886877,-0.5067873303167421,-0.7104072398190046,-0.4434389140271493,-0.5746606334841629,-0.36199095022624433,-0.7601809954751131,-0.4117647058823529,-1.0,-0.3257918552036199,-0.669683257918552,-0.3031674208144796,-0.583710407239819,-0.16289592760180996,-0.7782805429864253,-0.20361990950226244,-0.9728506787330317,-0.16289592760180996,-0.665158371040724,-0.14479638009049775,-0.5565610859728507,0.03619909502262444,-0.7873303167420814,-0.013574660633484163,-0.9819004524886877,-0.013574660633484163,-0.7828054298642534,0.0,-0.6742081447963801
0,0.0,0.0,-0.37155963302752293,-0.10550458715596331,-0.6376146788990825,-0.4541284403669725,-0.7798165137614679,-0.7752293577981652,-0.9220183486238532,-0.9724770642201835,-0.573394495412844,-0.7201834862385321,-0.6284403669724771,-0.9908256880733946,-0.5137614678899083,-0.7110091743119266,-0.44954128440366975,-0.573394495412844,-0.37155963302752293,-0.7660550458715596,-0.41743119266055045,-1.0,-0.3348623853211009,-0.6651376146788991,-0.3165137614678899,-0.5871559633027523,-0.16972477064220184,-0.7798165137614679,-0.2018348623853211,-0.981651376146789,-0.16055045871559634,-0.6651376146788991,-0.15137614678899083,-0.5596330275229358,0.03669724770642202,-0.7889908256880734,-0.0045871559633027525,-0.9908256880733946,-0.0045871559633027525,-0.7798165137614679,0.0045871559633027525,-0.6743119266055045
0,0.0,0.0,-0.3698630136986301,-0.1050228310502283,-0.634703196347032,-0.4520547945205479,-0.776255707762557,-0.771689497716895,-0.9223744292237442,-0.9680365296803652,-0.5707762557077626,-0.7168949771689498,-0.6301369863013698,-0.9863013698630136,-0.5159817351598174,-0.7123287671232876,-0.4474885844748858,-0.5662100456621004,-0.3698630136986301,-0.7625570776255708,-0.4246575342465753,-1.0,-0.3378995433789954,-0.6712328767123288,-0.3105022831050228,-0.5799086757990868,-0.1689497716894977,-0.776255707762557,-0.2100456621004566,-0.9817351598173516,-0.1689497716894977,-0.6666666666666666,-0.1552511415525114,-0.5525114155251142,0.0319634703196347,-0.7853881278538812,-0.0136986301369863,-0.9863013698630136,-0.0136986301369863,-0.7808219178082192,-0.0045662100456621,-0.6666666666666666
0,0.0,0.0,-0.37209302325581395,-0.10232558139534884,-0.641860465116279,-0.4511627906976744,-0.786046511627907,-0.772093023255814,-0.9302325581395349,-0.9674418604651163,-0.586046511627907,-0.7209302325581395,-0.6325581395348837,-0.986046511627907,-0.5209302325581395,-0.7116279069767442,-0.4558139534883721,-0.5674418604651162,-0.3767441860465116,-0.7627906976744186,-0.42790697674418604,-1.0,-0.3395348837209302,-0.6697674418604651,-0.3209302325581395,-0.5767441860465117,-0.17209302325581396,-0.7813953488372093,-0.20465116279069767,-0.9813953488372092,-0.16279069767441862,-0.6651162790697674,-0.15813953488372093,-0.5534883720930233,0.03255813953488372,-0.786046511627907,-0.009302325581395349,-0.986046511627907,-0.004651162790697674,-0.7767441860465116,0.0,-0.6651162790697674
0,0.0,0.0,-0.37209302325581395,-0.10697674418604651,-0.6465116279069767,-0.4558139534883721,-0.8,-0.7674418604651163,-0.9395348837209302,-0.958139534883721,-0.5813953488372093,-0.7209302325581395,-0.6372093023255814,-0.9813953488372092,-0.5255813953488372,-0.7069767441860465,-0.4604651162790698,-0.5720930232558139,-0.3767441860465116,-0.7674418604651163,-0.4325581395348837,-1.0,-0.34418604651162793,-0.6697674418604651,-0.3209302325581395,-0.586046511627907,-0.17209302325581396,-0.7813953488372093,-0.21395348837209302,-0.9767441860465116,-0.16744186046511628,-0.6604651162790698,-0.15348837209302327,-0.5581395348837209,0.03255813953488372,-0.7906976744186046,-0.013953488372093023,-0.9906976744186047,-0.009302325581395349,-0.7813953488372093,0.004651162790697674,-0.6744186046511628
0,0.0,0.0,-0.37383177570093457,-0.09813084112149532,-0.6542056074766355,-0.4485981308411215,-0.8037383177570093,-0.7616822429906542,-0.9485981308411215,-0.9579439252336449,-0.5841121495327103,-0.7149532710280374,-0.6401869158878505,-0.985981308411215,-0.5280373831775701,-0.705607476635514,-0.4672897196261682,-0.5607476635514018,-0.38317757009345793,-0.7570093457943925,-0.43457943925233644,-1.0,-0.34579439252336447,-0.6635514018691588,-0.32242990654205606,-0.5747663551401869,-0.1822429906542056,-0.7757009345794392,-0.21495327102803738,-0.9766355140186916,-0.17289719626168223,-0.6588785046728972,-0.1588785046728972,-0.5514018691588785,0.02336448598130841,-0.7850467289719626,-0.014018691588785047,-0.9906542056074766,-0.014018691588785047,-0.7850467289719626,0.0,-0.6728971962616822
0,0.0,0.0,-0.37850467289719625,-0.102803738317757,-0.6542056074766355,-0.4485981308411215,-0.8037383177570093,-0.7663551401869159,-0.9439252336448598,-0.9579439252336449,-0.5887850467289719,-0.7149532710280374,-0.6448598130841121,-0.9813084112149533,-0.5327102803738317,-0.7102803738317757,-0.4672897196261682,-0.5607476635514018,-0.38317757009345793,-0.7616822429906542,-0.4392523364485981,-1.0,-0.35046728971962615,-0.6682242990654206,-0.32242990654205606,-0.5747663551401869,-0.1822429906542056,-0.780373831775701,-0.22429906542056074,-0.9813084112149533,-0.17757009345794392,-0.6635514018691588,-0.1588785046728972,-0.5467289719626168,0.018691588785046728,-0.7850467289719626,-0.028037383177570093,-0.9953271028037384,-0.02336448598130841,-0.7897196261682243,-0.004672897196261682,-0.6728971962616822
0,0.0,0.0,-0.38028169014084506,-0.09859154929577464,-0.647887323943662,-0.4507042253521127,-0.7934272300469484,-0.7652582159624414,-0.9436619718309859,-0.9577464788732394,-0.5868544600938967,-0.7136150234741784,-0.6431924882629108,-0.9812206572769953,-0.5258215962441315,-0.7089201877934272,-0.460093896713615,-0.5633802816901409,-0.38497652582159625,-0.7605633802816901,-0.43661971830985913,-1.0,-0.3474178403755869,-0.6666666666666666,-0.3192488262910798,-0.5727699530516432,-0.18309859154929578,-0.7793427230046949,-0.22065727699530516,-0.9812206572769953,-0.17370892018779344,-0.6619718309859155,-0.1596244131455399,-0.5446009389671361,0.018779342723004695,-0.7887323943661971,-0.023474178403755867,-0.9906103286384976,-0.018779342723004695,-0.784037558685446,-0.004694835680751174,-0.6713615023474179
0,0.0,0.0,-0.38028169014084506,-0.107981220657277,-0.6525821596244131,-0.4460093896713615,-0.8028169014084507,-0.7605633802816901,-0.9483568075117371,-0.9530516431924883,-0.5915492957746479,-0.7136150234741784,-0.647887323943662,-0.9812206572769953,-0.5305164319248826,-0.7089201877934272,-0.4694835680751174,-0.5633802816901409,-0.38967136150234744,-0.7605633802816901,-0.4413145539906103,-1.0,-0.352112676056338,-0.6713615023474179,-0.3286384976525822,-0.5727699530516432,-0.18779342723004694,-0.7793427230046949,-0.22535211267605634,-0.9859154929577465,-0.18309859154929578,-0.6713615023474179,-0.1643192488262911,-0.5492957746478874,0.014084507042253521,-0.7887323943661971,-0.028169014084507043,-0.9953051643192489,-0.028169014084507043,-0.7887323943661971,-0.014084507042253521,-0.6713615023474179
0,0.0,0.0,-0.37264150943396224,-0.09433962264150944,-0.6509433962264151,-0.44339622641509435,-0.8018867924528302,-0.7594339622641509,-0.9481132075471698,-0.9481132075471698,-0.589622641509434,-0.7075471698113207,-0.6509433962264151,-0.9811320754716981,-0.5283018867924528,-0.7122641509433962,-0.46226415094339623,-0.5660377358490566,-0.3915094339622642,-0.7594339622641509,-0.44339622641509435,-1.0,-0.3490566037735849,-0.6698113207547169,-0.32547169811320753,-0.5754716981132075,-0.18867924528301888,-0.7783018867924528,-0.22641509433962265,-0.9858490566037735,-0.17452830188679244,-0.6650943396226415,-0.16037735849056603,-0.5518867924528302,0.014150943396226415,-0.7877358490566038,-0.02830188679245283,-0.9952830188679245,-0.02358490566037736,-0.7877358490566038,-0.009433962264150943,-0.6745283018867925
